,market_name,station_name,dma_code,sinclair_owned,dma_market,start_year,end_year
734,Champaign & Springfield - Decatur,WCIX,648,0,Champaign&Sprngfld-Decatur,,
735,Chattanooga,WTVC,575,1,Chattanooga,2012,
736,Chattanooga,WRCB,575,0,Chattanooga,,
737,Chattanooga,WTVC-DT2,575,0,Chattanooga,,
738,Chattanooga,WDEF-TV,575,0,Chattanooga,,
739,Chattanooga,WDSI-TV,575,1,Chattanooga,2015,
740,Chattanooga,WFLI-TV,575,1,Chattanooga,2015,
741,Savannah,WJCL,507,0,Savannah,,
742,Savannah,WSAV-TV,507,0,Savannah,,
743,Savannah,WTGS,507,1,Savannah,2014,
744,Savannah,WTOC-TV,507,0,Savannah,,
745,Cedar Rapids - Waterloo - Iowa City & Dubuque,KCRG-TV,637,0,Cedar Rapids-Wtrlo-IWC&Dub,,
746,Cedar Rapids - Waterloo - Iowa City & Dubuque,KWWL,637,0,Cedar Rapids-Wtrlo-IWC&Dub,,
747,Cedar Rapids - Waterloo - Iowa City & Dubuque,KFXA,637,1,Cedar Rapids-Wtrlo-IWC&Dub,4,
748,Cedar Rapids - Waterloo - Iowa City & Dubuque,KGAN,637,1,Cedar Rapids-Wtrlo-IWC&Dub,1998,
749,"Charleston, SC",WCIV-DT2,519,0,"Charleston, SC",,
750,"Charleston, SC",WCBD-TV,519,0,"Charleston, SC",,
751,"Charleston, SC",WTAT-TV,519,1,"Charleston, SC",1995,
752,"Charleston, SC",WCSC-TV,519,0,"Charleston, SC",,
753,"Charleston, SC",WCIV,519,1,"Charleston, SC",1998,
754,El Paso ( Las Cruces ),KVIA-TV,765,0,El Paso (Las Cruces),,
755,El Paso ( Las Cruces ),KTSM-TV,765,0,El Paso (Las Cruces),,
756,El Paso ( Las Cruces ),KFOX-TV,765,1,El Paso (Las Cruces),2013,
757,El Paso ( Las Cruces ),KDBC-TV,765,1,El Paso (Las Cruces),2013,
758,Baton Rouge,WBRZ-TV,716,0,Baton Rouge,,
759,Baton Rouge,WVLA-TV,716,0,Baton Rouge,,
760,Baton Rouge,WGMB-TV,716,0,Baton Rouge,,
761,Baton Rouge,WAFB,716,0,Baton Rouge,,
762,Baton Rouge,WBRL-CD,716,0,Baton Rouge,,
763,Baton Rouge,WBXH-CD,716,0,Baton Rouge,,
764,Baton Rouge,KZUP-CD,716,0,Baton Rouge,,
765,"Jackson, MS",WAPT,718,0,"Jackson, MS",,
766,"Jackson, MS",WLBT,718,0,"Jackson, MS",,
767,"Jackson, MS",WDBD,718,0,"Jackson, MS",,
768,"Jackson, MS",WJTV,718,0,"Jackson, MS",,
769,"Jackson, MS",WLOO,718,0,"Jackson, MS",,
770,South Bend - Elkhart,WBND-LD,588,0,South Bend-Elkhart,,
771,South Bend - Elkhart,WNDU-TV,588,0,South Bend-Elkhart,,
772,South Bend - Elkhart,WSBT-DT2,588,0,South Bend-Elkhart,,
773,South Bend - Elkhart,WSBT-TV,588,1,South Bend-Elkhart,2016,
774,South Bend - Elkhart,WCWW-LD,588,0,South Bend-Elkhart,,
775,South Bend - Elkhart,WMYS-LD,588,0,South Bend-Elkhart,,
776,South Bend - Elkhart,WHME-TV,588,0,South Bend-Elkhart,,
777,Burlington - Plattsburgh,WVNY,523,0,Burlington-Plattsburgh,,
778,Burlington - Plattsburgh,WPTZ,523,0,Burlington-Plattsburgh,,
779,Burlington - Plattsburgh,WNNE,523,0,Burlington-Plattsburgh,,
780,Burlington - Plattsburgh,WFFF-TV,523,0,Burlington-Plattsburgh,,
781,Burlington - Plattsburgh,WCAX-TV,523,0,Burlington-Plattsburgh,,
782,Fort Smith - Fayetteville - Springdale - Rogers,KHBS,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
783,Fort Smith - Fayetteville - Springdale - Rogers,KHOG-TV,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
784,Fort Smith - Fayetteville - Springdale - Rogers,KNWA-TV,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
785,Fort Smith - Fayetteville - Springdale - Rogers,KFTA-TV,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
786,Fort Smith - Fayetteville - Springdale - Rogers,KFSM-TV,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
787,Fort Smith - Fayetteville - Springdale - Rogers,KXNW,670,0,Ft. Smith-Fay-Sprngdl-Rgrs,,
788,"Tri-Cities, TN-VA",WJHL-DT2,531,0,"Tri-Cities, TN-VA",,
789,"Tri-Cities, TN-VA",WCYB-TV,531,1,"Tri-Cities, TN-VA",2017,
790,"Tri-Cities, TN-VA",WEMT,531,1,"Tri-Cities, TN-VA",2017,
791,"Tri-Cities, TN-VA",WJHL-TV,531,0,"Tri-Cities, TN-VA",,
792,Greenville - New Bern - Washington,WCTI-TV,545,1,Greenville-N.Bern-Washngtn,2017,
793,Greenville - New Bern - Washington,WITN-TV,545,0,Greenville-N.Bern-Washngtn,,
794,Greenville - New Bern - Washington,WYDO,545,1,Greenville-N.Bern-Washngtn,2017,
795,Greenville - New Bern - Washington,WNCT-TV,545,0,Greenville-N.Bern-Washngtn,,
796,Myrtle Beach - Florence,WPDE-TV,570,1,Myrtle Beach-Florence,2013,
797,Myrtle Beach - Florence,WMBF-TV,570,0,Myrtle Beach-Florence,,
798,Myrtle Beach - Florence,WFXB,570,0,Myrtle Beach-Florence,,
799,Myrtle Beach - Florence,WBTW,570,0,Myrtle Beach-Florence,,
800,Myrtle Beach - Florence,WWMB,570,1,Myrtle Beach-Florence,2013,
801,Davenport - Rock Island - Moline,WQAD-TV,682,0,Davenport-R.Island-Moline,,
802,Davenport - Rock Island - Moline,KWQC-TV,682,0,Davenport-R.Island-Moline,,
803,Davenport - Rock Island - Moline,KLJB,682,0,Davenport-R.Island-Moline,,
804,Davenport - Rock Island - Moline,WHBF-TV,682,0,Davenport-R.Island-Moline,,
805,Davenport - Rock Island - Moline,KGCW,682,0,Davenport-R.Island-Moline,,
806,Evansville,WEHT,649,0,Evansville,,
807,Evansville,WFIE,649,0,Evansville,,
808,Evansville,WEVV-DT2,649,0,Evansville,,
809,Evansville,WEEV-LD,649,0,Evansville,,
810,Evansville,WEVV-TV,649,0,Evansville,,
811,Evansville,WTVW,649,0,Evansville,,
812,Boise,KIVI-TV,757,0,Boise,,
813,Boise,KTVB,757,0,Boise,,
814,Boise,KNIN-TV,757,0,Boise,,
815,Boise,KBOI-TV,757,1,Boise,2013,
816,Boise,KYUU-LD,757,1,Boise,2013,
817,Reno,KOLO-TV,811,0,Reno,,
818,Reno,KRNV-DT,811,1,Reno,8,
819,Reno,KRXI-TV,811,1,Reno,2013,
820,Reno,KTVN,811,0,Reno,,
821,Reno,KAME-TV,811,1,Reno,2013,
822,Reno,KREN-TV,811,0,Reno,,
823,Reno,KRNS-CD,811,0,Reno,,
824,Lincoln & Hastings - Kearney,KHGI-TV,722,1,Lincoln & Hastings-Krny,2016,
825,Lincoln & Hastings - Kearney,KHGI-LD,722,0,Lincoln & Hastings-Krny,,
826,Lincoln & Hastings - Kearney,KWNB-TV KLKN,722,0,Lincoln & Hastings-Krny,,
827,Lincoln & Hastings - Kearney,KSNB-TV KSNK,722,0,Lincoln & Hastings-Krny,,
828,Lincoln & Hastings - Kearney,KFXL-TV,722,1,Lincoln & Hastings-Krny,2016,
829,Lincoln & Hastings - Kearney,KOLN,722,0,Lincoln & Hastings-Krny,,
830,Lincoln & Hastings - Kearney,KGIN,722,0,Lincoln & Hastings-Krny,,
831,Johnstown - Altoona - State College,WATM-TV,574,1,Johnstown-Altoona-St Colge,2016,
832,Johnstown - Altoona - State College,WJAC-TV,574,1,Johnstown-Altoona-St Colge,2013,
833,Johnstown - Altoona - State College,WWCP-TV,574,1,Johnstown-Altoona-St Colge,2016,
834,Johnstown - Altoona - State College,WTAJ-TV,574,0,Johnstown-Altoona-St Colge,,
835,Tallahassee - Thomasville,WTXL-TV,530,0,Tallahassee-Thomasville,,
836,Tallahassee - Thomasville,WTWC-TV,530,1,Tallahassee-Thomasville,1998,
837,Tallahassee - Thomasville,WTWC-DT2,530,0,Tallahassee-Thomasville,,
838,Tallahassee - Thomasville,WCTV,530,0,Tallahassee-Thomasville,,
839,Tallahassee - Thomasville,WTLF,530,1,Tallahassee-Thomasville,2014,
840,Tallahassee - Thomasville,WTLH,530,1,Tallahassee-Thomasville,2014,
841,Tyler - Longview ( Lufkin & Nacogdoches ),KLTV KTRE,709,0,Tyler-Longview(Lfkn&Ncgd),,
842,Tyler - Longview ( Lufkin & Nacogdoches ),KETK-TV,709,0,Tyler-Longview(Lfkn&Ncgd),,
843,Tyler - Longview ( Lufkin & Nacogdoches ),KFXK-TV,709,0,Tyler-Longview(Lfkn&Ncgd),,
844,Tyler - Longview ( Lufkin & Nacogdoches ),KFXL-LD,709,0,Tyler-Longview(Lfkn&Ncgd),,
845,Tyler - Longview ( Lufkin & Nacogdoches ),KYTX,709,0,Tyler-Longview(Lfkn&Ncgd),,
846,Tyler - Longview ( Lufkin & Nacogdoches ),KTPN-LD,709,0,Tyler-Longview(Lfkn&Ncgd),,
847,Tyler - Longview ( Lufkin & Nacogdoches ),KLPN-LD,709,0,Tyler-Longview(Lfkn&Ncgd),,
848,Sioux Falls ( Mitchell ),KSFY-TV,725,0,Sioux Falls(Mitchell),,
849,Sioux Falls ( Mitchell ),KABY-TV,725,0,Sioux Falls(Mitchell),,
850,Sioux Falls ( Mitchell ),KPRY-TV,725,0,Sioux Falls(Mitchell),,
851,Sioux Falls ( Mitchell ),KDLT-TV,725,0,Sioux Falls(Mitchell),,
852,Sioux Falls ( Mitchell ),KDLV-TV,725,0,Sioux Falls(Mitchell),,
853,Sioux Falls ( Mitchell ),KTTW,725,0,Sioux Falls(Mitchell),,
854,Sioux Falls ( Mitchell ),KTTM,725,0,Sioux Falls(Mitchell),,
855,Sioux Falls ( Mitchell ),KELO-TV,725,0,Sioux Falls(Mitchell),,
856,Sioux Falls ( Mitchell ),KDLO-TV,725,0,Sioux Falls(Mitchell),,
857,Sioux Falls ( Mitchell ),KPLO-TV,725,0,Sioux Falls(Mitchell),,
858,Fort Wayne,WPTA,509,0,Ft. Wayne,,
859,Fort Wayne,WPTA-DT2,509,0,Ft. Wayne,,
860,Fort Wayne,WFFT-TV,509,0,Ft. Wayne,,
861,Fort Wayne,WANE-TV,509,0,Ft. Wayne,,
862,Fort Wayne,WISE-TV,509,0,Ft. Wayne,,
863,Augusta - Aiken,WJBF,520,0,Augusta-Aiken,,
864,Augusta - Aiken,WAGT-CD,520,0,Augusta-Aiken,,
865,Augusta - Aiken,WFXG,520,0,Augusta-Aiken,,
866,Augusta - Aiken,WRDW-TV,520,0,Augusta-Aiken,,
867,Fargo - Valley City,WDAY-TV WDAZ-TV,724,0,Fargo-Valley City,,
868,Fargo - Valley City,KVLY-TV,724,0,Fargo-Valley City,,
869,Fargo - Valley City,KVRR,724,0,Fargo-Valley City,,
870,Fargo - Valley City,KJRR,724,0,Fargo-Valley City,,
871,Fargo - Valley City,KBRR,724,0,Fargo-Valley City,,
872,Fargo - Valley City,KNRR,724,0,Fargo-Valley City,,
873,Fargo - Valley City,KXJB-LD,724,0,Fargo-Valley City,,
874,Yakima - Pasco - Richland - Kennewick,KAPP KVEW,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
875,Yakima - Pasco - Richland - Kennewick,KNDO KNDU,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
876,Yakima - Pasco - Richland - Kennewick,KCYU-LD KFFX-TV,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
877,Yakima - Pasco - Richland - Kennewick,KEPR-TV KIMA-TV,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
878,Yakima - Pasco - Richland - Kennewick,KUNW-CA,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
879,Yakima - Pasco - Richland - Kennewick,KVVK-CA,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
880,Yakima - Pasco - Richland - Kennewick,KORX-CA,810,0,Yakima-Pasco-Rchlnd-Knnwck,,
881,Lansing,WLAJ,551,0,Lansing,,
882,Lansing,WILX-TV,551,0,Lansing,,
883,Lansing,WSYM-TV,551,0,Lansing,,
884,Lansing,WLNS-TV,551,0,Lansing,,
885,Springfield - Holyoke,WGGB-TV,543,0,Springfield-Holyoke,,
886,Springfield - Holyoke,WWLP,543,0,Springfield-Holyoke,,
887,Springfield - Holyoke,WFXQ-CD,543,0,Springfield-Holyoke,,
888,Springfield - Holyoke,WGGB-DT2,543,0,Springfield-Holyoke,,
889,Springfield - Holyoke,WSHM-LD,543,0,Springfield-Holyoke,,
890,Springfield - Holyoke,WDMR-LD,543,0,Springfield-Holyoke,,
891,Youngstown,WYTV,536,0,Youngstown,,
892,Youngstown,WFMJ-TV,536,0,Youngstown,,
893,Youngstown,WYFX-LD,536,0,Youngstown,,
894,Youngstown,WKBN-TV,536,0,Youngstown,,
895,Traverse City - Cadillac,WGTU,540,1,Traverse City-Cadillac,2013,
896,Traverse City - Cadillac,WGTQ,540,1,Traverse City-Cadillac,2013,
897,Traverse City - Cadillac,WPBN-TV,540,1,Traverse City-Cadillac,2013,
898,Traverse City - Cadillac,WTOM-TV,540,1,Traverse City-Cadillac,2013,
899,Traverse City - Cadillac,WFQX-TV,540,0,Traverse City-Cadillac,,
900,Traverse City - Cadillac,WFUP,540,0,Traverse City-Cadillac,,
901,Traverse City - Cadillac,WWTV,540,0,Traverse City-Cadillac,,
902,Traverse City - Cadillac,WWUP-TV,540,0,Traverse City-Cadillac,,
903,Traverse City - Cadillac,"""WBVC""",540,0,Traverse City-Cadillac,,
904,Eugene,KEZI,801,0,Eugene,,
905,Eugene,KMTR,801,1,Eugene,4,
906,Eugene,KMCB,801,1,Eugene,4,
907,Eugene,KTCW,801,1,Eugene,4,
908,Eugene,KLSR-TV,801,0,Eugene,,
909,Eugene,KVAL-TV,801,1,Eugene,2013,
910,Eugene,KCBY-TV,801,1,Eugene,2013,
911,Eugene,KPIC,801,1,Eugene,2013,
912,Eugene,KEVU-CD,801,0,Eugene,,
913,Macon,WGXA-DT2,503,0,Macon,,
914,Macon,WMGT-TV,503,0,Macon,,
915,Macon,WGXA,503,1,Macon,2014,
916,Macon,WMAZ-TV,503,0,Macon,,
917,"Lafayette, LA",KATC,642,0,"Lafayette, LA",,
918,"Lafayette, LA",KLAF-LD,642,0,"Lafayette, LA",,
919,"Lafayette, LA",KADN-TV,642,0,"Lafayette, LA",,
920,"Lafayette, LA",KLFY-TV,642,0,"Lafayette, LA",,
921,Peoria - Bloomington,WEEK-DT2,675,0,Peoria-Bloomington,,
922,Peoria - Bloomington,WEEK-TV,675,0,Peoria-Bloomington,,
923,Peoria - Bloomington,WYZZ-TV,675,1,Peoria-Bloomington,1996,
924,Peoria - Bloomington,WMBD-TV,675,0,Peoria-Bloomington,,
925,Santa Barbara - Santa Maria - San Luis Obispo,KEYT-TV,855,0,SantaBarbra-SanMar-SanLuOb,,
926,Santa Barbara - Santa Maria - San Luis Obispo,KSBY,855,0,SantaBarbra-SanMar-SanLuOb,,
927,Santa Barbara - Santa Maria - San Luis Obispo,KKFX-CD,855,0,SantaBarbra-SanMar-SanLuOb,,
928,Santa Barbara - Santa Maria - San Luis Obispo,KCOY-TV,855,0,SantaBarbra-SanMar-SanLuOb,,
929,Santa Barbara - Santa Maria - San Luis Obispo,KSBB-CD,855,0,SantaBarbra-SanMar-SanLuOb,,
930,Montgomery - Selma,WNCF,698,0,Montgomery-Selma,,
931,Montgomery - Selma,WSFA,698,0,Montgomery-Selma,,
932,Montgomery - Selma,WCOV-TV,698,0,Montgomery-Selma,,
933,Montgomery - Selma,WAKA,698,0,Montgomery-Selma,,
934,Montgomery - Selma,WBMM,698,0,Montgomery-Selma,,
935,Monterey - Salinas,KSBW-DT2,828,0,Monterey-Salinas,,
936,Monterey - Salinas,KSBW,828,0,Monterey-Salinas,,
937,Monterey - Salinas,KCBA,828,0,Monterey-Salinas,,
938,Monterey - Salinas,KION-TV,828,0,Monterey-Salinas,,
939,Monterey - Salinas,KDJT-CD,828,0,Monterey-Salinas,,
940,Monterey - Salinas,KMUV-LP,828,0,Monterey-Salinas,,
941,Monterey - Salinas,KSMS-TV,828,0,Monterey-Salinas,,
942,Bakersfield,KERO-TV,800,0,Bakersfield,,
943,Bakersfield,KGET-TV,800,0,Bakersfield,,
944,Bakersfield,KBFX-CD,800,1,Bakersfield,2013,
945,Bakersfield,KBAK-TV,800,1,Bakersfield,2013,
946,Bakersfield,KKEY-LP,800,0,Bakersfield,,
947,"Columbus, GA",WTVM,522,0,"Columbus, GA (Opelika, AL)",,
948,"Columbus, GA",WLTZ,522,0,"Columbus, GA (Opelika, AL)",,
949,"Columbus, GA",WXTX,522,0,"Columbus, GA (Opelika, AL)",,
950,"Columbus, GA",WRBL,522,0,"Columbus, GA (Opelika, AL)",,
951,Corpus Christi,KIII,600,0,Corpus Christi,,
952,Corpus Christi,KRIS-TV,600,0,Corpus Christi,,
953,Corpus Christi,KSCC,600,0,Corpus Christi,,
954,Corpus Christi,KZTV,600,0,Corpus Christi,,
955,Corpus Christi,K22JA-D,600,0,Corpus Christi,,
956,Corpus Christi,K47DF-D,600,0,Corpus Christi,,
957,Corpus Christi,KTOV-LP,600,0,Corpus Christi,,
958,Corpus Christi,KXPX-LP,600,0,Corpus Christi,,
959,La Crosse - Eau Claire,WQOW WXOW,702,0,La Crosse-Eau Claire,,
960,La Crosse - Eau Claire,WEAU,702,0,La Crosse-Eau Claire,,
961,La Crosse - Eau Claire,WLAX,702,0,La Crosse-Eau Claire,,
962,La Crosse - Eau Claire,WEUX,702,0,La Crosse-Eau Claire,,
963,La Crosse - Eau Claire,WKBT-DT,702,0,La Crosse-Eau Claire,,
964,Wilmington,WWAY,550,0,Wilmington,,
965,Wilmington,WECT,550,0,Wilmington,,
966,Wilmington,WSFX-TV,550,0,Wilmington,,
967,Wilmington,WWAY-DT2,550,0,Wilmington,,
968,Amarillo,KVII-TV,634,1,Amarillo,2013,
969,Amarillo,KVIH-TV,634,1,Amarillo,2013,
970,Amarillo,KAMR-TV,634,0,Amarillo,,
971,Amarillo,KCIT,634,0,Amarillo,,
972,Amarillo,KFDA-TV,634,0,Amarillo,,
973,Amarillo,KCPN-LP,634,0,Amarillo,,
974,Amarillo,KEYU,634,0,Amarillo,,
975,Chico - Redding,KRCR-TV,868,1,Chico-Redding,2017,
976,Chico - Redding,KNVN,868,0,Chico-Redding,,
977,Chico - Redding,KCVU,868,1,Chico-Redding,2017,
978,Chico - Redding,KHSL-TV,868,0,Chico-Redding,,
979,Chico - Redding,KKTF-LD,868,1,Chico-Redding,2017,
980,Chico - Redding,KRVU-LD,868,1,Chico-Redding,2017,
981,Chico - Redding,KZVU-LD,868,1,Chico-Redding,2017,
982,Chico - Redding,KUCO-LP,868,1,Chico-Redding,2017,
983,Chico - Redding,KXVU-LD,868,0,Chico-Redding,,
984,Columbus - Tupelo - West Point - Houston,WTVA-DT2,673,0,Columbus-Tupelo-W Pnt-Hstn,,
985,Columbus - Tupelo - West Point - Houston,WTVA,673,0,Columbus-Tupelo-W Pnt-Hstn,,
986,Columbus - Tupelo - West Point - Houston,WLOV,673,0,Columbus-Tupelo-W Pnt-Hstn,,
987,Columbus - Tupelo - West Point - Houston,WCBI,673,0,Columbus-Tupelo-W Pnt-Hstn,,
988,Wausau - Rhinelander,WAOW,705,0,Wausau-Rhinelander,,
989,Wausau - Rhinelander,WYOW,705,0,Wausau-Rhinelander,,
990,Wausau - Rhinelander,WMOW-DT2,705,0,Wausau-Rhinelander,,
991,Wausau - Rhinelander,WJFW-TV,705,0,Wausau-Rhinelander,,
992,Wausau - Rhinelander,WZAW-LD,705,0,Wausau-Rhinelander,,
993,Wausau - Rhinelander,WSAW-TV,705,0,Wausau-Rhinelander,,
994,Wausau - Rhinelander,WMOW,705,0,Wausau-Rhinelander,,
995,Columbia - Jefferson City,KMIZ,604,0,Columbia-Jefferson City,,
996,Columbia - Jefferson City,KOMU-TV,604,0,Columbia-Jefferson City,,
997,Columbia - Jefferson City,KQFX-LD,604,0,Columbia-Jefferson City,,
998,Columbia - Jefferson City,KRCG,604,1,Columbia-Jefferson City,2013,
999,Medford - Klamath Falls,KDRV,813,0,Medford-Klamath Falls,,
1000,Medford - Klamath Falls,KDKF,813,0,Medford-Klamath Falls,,
1001,Medford - Klamath Falls,KOBI,813,0,Medford-Klamath Falls,,
1002,Medford - Klamath Falls,KOTI,813,0,Medford-Klamath Falls,,
1003,Medford - Klamath Falls,KMVU-DT,813,0,Medford-Klamath Falls,,
1004,Medford - Klamath Falls,KTVL,813,1,Medford-Klamath Falls,2012,
1005,Medford - Klamath Falls,KFBI-LD,813,0,Medford-Klamath Falls,,
1006,Medford - Klamath Falls,KMCW-LD,813,0,Medford-Klamath Falls,,
1007,Monroe - El Dorado,KNOE-DT2,628,0,Monroe-El Dorado,,
1008,Monroe - El Dorado,KTVE,628,0,Monroe-El Dorado,,
1009,Monroe - El Dorado,KARD,628,0,Monroe-El Dorado,,
1010,Monroe - El Dorado,KNOE-TV,628,0,Monroe-El Dorado,,
1011,Rockford,WTVO,610,0,Rockford,,
1012,Rockford,WREX,610,0,Rockford,,
1013,Rockford,WQRF-TV,610,0,Rockford,,
1014,Rockford,WIFR-LD,610,0,Rockford,,
1015,Topeka,KTKA-TV,605,0,Topeka,,
1016,Topeka,KSNT,605,0,Topeka,,
1017,Topeka,KTMJ-CD,605,0,Topeka,,
1018,Topeka,KTLJ-CA,605,0,Topeka,,
1019,Topeka,KMJT-LP,605,0,Topeka,,
1020,Topeka,KETM-CA,605,0,Topeka,,
1021,Topeka,WIBW-TV-LD,605,0,Topeka,,
1022,"Duluth - Superior, WI",WDIO-DT,676,0,Duluth-Superior,,
1023,"Duluth - Superior, WI",WIRT-DT,676,0,Duluth-Superior,,
1024,"Duluth - Superior, WI",KBJR-TV,676,0,Duluth-Superior,,
1025,"Duluth - Superior, WI",KRII,676,0,Duluth-Superior,,
1026,"Duluth - Superior, WI",KQDS-TV,676,0,Duluth-Superior,,
1027,"Duluth - Superior, WI",KBJR-DT2,676,0,Duluth-Superior,,
1028,"Duluth - Superior, WI",KRII-DT2,676,0,Duluth-Superior,,
1029,"Duluth - Superior, WI",KDLH,676,0,Duluth-Superior,,
1030,Minot - Bismarck - Dickinson ( Williston ),KBMY,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1031,Minot - Bismarck - Dickinson ( Williston ),KMCY,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1032,Minot - Bismarck - Dickinson ( Williston ),KFYR-TV KMOT KQCD-TV KUMV-TV,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1033,Minot - Bismarck - Dickinson ( Williston ),KNDX-LD,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1034,Minot - Bismarck - Dickinson ( Williston ),KXND-LP,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1035,Minot - Bismarck - Dickinson ( Williston ),KFYR-DT2,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1036,Minot - Bismarck - Dickinson ( Williston ),KMOT-DT2,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1037,Minot - Bismarck - Dickinson ( Williston ),KQCD-DT2,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1038,Minot - Bismarck - Dickinson ( Williston ),KUMV-DT2,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1039,Minot - Bismarck - Dickinson ( Williston ),KXMA-DT2 KXMB-TV KXMC-TV KXMD-TV,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1040,Minot - Bismarck - Dickinson ( Williston ),KXMA-TV,687,0,Minot-Bsmrck-Dcknsn(Wlstn),,
1041,Beaumont - Port Arthur,KBMT,692,0,Beaumont-Port Arthur,,
1042,Beaumont - Port Arthur,KBMT-DT2,692,0,Beaumont-Port Arthur,,
1043,Beaumont - Port Arthur,KBTV-TV,692,1,Beaumont-Port Arthur,2012,
1044,Beaumont - Port Arthur,KFDM,692,1,Beaumont-Port Arthur,2012,
1045,Beaumont - Port Arthur,KUIL-LD,692,0,Beaumont-Port Arthur,,
1046,Salisbury,WMDT,576,0,Salisbury,,
1047,Salisbury,WEVD-LD,576,0,Salisbury,,
1048,Salisbury,WRDE-LD,576,0,Salisbury,,
1049,Salisbury,WBOC-DT2,576,0,Salisbury,,
1050,Salisbury,WBOC-TV,576,0,Salisbury,,
1051,Salisbury,WBOC-LD,576,0,Salisbury,,
1052,Salisbury,WGDV-LD,576,0,Salisbury,,
1053,Odessa - Midland,KMID,633,0,Odessa-Midland,,
1054,Odessa - Midland,KWES-TV,633,0,Odessa-Midland,,
1055,Odessa - Midland,KWAB-TV,633,0,Odessa-Midland,,
1056,Odessa - Midland,KPEJ-TV,633,0,Odessa-Midland,,
1057,Odessa - Midland,KOSA-TV,633,0,Odessa-Midland,,
1058,Odessa - Midland,KTLE-LP,633,0,Odessa-Midland,,
1059,Lubbock,KAMC,651,0,Lubbock,,
1060,Lubbock,KCBD,651,0,Lubbock,,
1061,Lubbock,KJTV-TV,651,0,Lubbock,,
1062,Lubbock,KLBK-TV,651,0,Lubbock,,
1063,Lubbock,KJTV-CD,651,0,Lubbock,,
1064,Lubbock,KLCW-TV,651,0,Lubbock,,
1065,Lubbock,KMYL-LD,651,0,Lubbock,,
1066,Lubbock,KXTQ-CD,651,0,Lubbock,,
1067,Palm Springs,KESQ-TV,804,0,Palm Springs,,
1068,Palm Springs,KMIR-TV,804,0,Palm Springs,,
1069,Palm Springs,KDFX-CD,804,0,Palm Springs,,
1070,Palm Springs,KPSP-CD,804,0,Palm Springs,,
1071,Palm Springs,KCWQ-LP-LD,804,0,Palm Springs,,
1072,Palm Springs,KPSE-LD,804,0,Palm Springs,,
1073,Palm Springs,KUNA-LP,804,0,Palm Springs,,
1074,Anchorage,KYUR,743,0,Anchorage,,
1075,Anchorage,KTUU-TV,743,0,Anchorage,,
1076,Anchorage,KTBY,743,0,Anchorage,,
1077,Anchorage,KTVA,743,0,Anchorage,,
1078,Anchorage,KYES-TV,743,0,Anchorage,,
1079,Sioux City,KCAU-TV,624,0,Sioux City,,
1080,Sioux City,KTIV,624,0,Sioux City,,
1081,Sioux City,KPTH,624,1,Sioux City,2013,
1082,Sioux City,KMEG,624,1,Sioux City,4,
1083,Wichita Falls & Lawton,KSWO-TV,627,0,Wichita Falls & Lawton,,
1084,Wichita Falls & Lawton,KFDX-TV,627,0,Wichita Falls & Lawton,,
1085,Wichita Falls & Lawton,KJTL,627,0,Wichita Falls & Lawton,,
1086,Wichita Falls & Lawton,KAUZ-TV,627,0,Wichita Falls & Lawton,,
1087,Wichita Falls & Lawton,KJBO-LP,627,0,Wichita Falls & Lawton,,
1088,Erie,WJET-TV,516,0,Erie,,
1089,Erie,WICU-TV,516,0,Erie,,
1090,Erie,WFXP,516,0,Erie,,
1091,Erie,WSEE-TV,516,0,Erie,,
1092,Panama City,WMBB,656,0,Panama City,,
1093,Panama City,WJHG-TV,656,0,Panama City,,
1094,Panama City,WPGX,656,0,Panama City,,
1095,Panama City,WECP-LD,656,0,Panama City,,
1096,Joplin - Pittsburg,KODE-TV,603,0,Joplin-Pittsburg,,
1097,Joplin - Pittsburg,KSNF,603,0,Joplin-Pittsburg,,
1098,Joplin - Pittsburg,KFJX,603,0,Joplin-Pittsburg,,
1099,Joplin - Pittsburg,KOAM-TV,603,0,Joplin-Pittsburg,,
1100,Joplin - Pittsburg,"""KSXF""",603,0,Joplin-Pittsburg,,
1101,Rochester - Mason City - Austin,KAAL,611,0,Rochestr-Mason City-Austin,,
1102,Rochester - Mason City - Austin,KTTC,611,0,Rochestr-Mason City-Austin,,
